time,protocol,source,destination,hostname,length,info,service
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,192.168.4.174,17.171.47.23,,66,Port: 56911 -> 443,
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,1514,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,17.171.47.23,192.168.4.174,,616,Port: 443 -> 56911,
2025-06-15 20:03:21,tcp,192.168.4.174,17.171.47.23,,66,Port: 56911 -> 443,
2025-06-15 20:03:21,tcp,3.219.43.80,192.168.4.174,,90,Port: 443 -> 55153,
2025-06-15 20:03:21,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,54,Port: 55153 -> 443,Web Browsing
2025-06-15 20:03:21,tcp,3.219.43.80,192.168.4.174,,66,Port: 443 -> 55153,
2025-06-15 20:03:21,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,54,Port: 55153 -> 443,Web Browsing
2025-06-15 20:03:21,tcp,3.232.138.117,192.168.4.174,,90,Port: 443 -> 55150,
2025-06-15 20:03:21,tcp,3.232.138.117,192.168.4.174,,66,Port: 443 -> 55150,
2025-06-15 20:03:21,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,54,Port: 55150 -> 443,Web Browsing
2025-06-15 20:03:21,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,54,Port: 55150 -> 443,Web Browsing
2025-06-15 20:03:22,udp,192.168.4.174,45.14.195.126,,190,Port: 61148 -> 51820,
2025-06-15 20:03:23,udp,192.168.4.174,104.18.39.85,,83,Port: 64366 -> 443,
2025-06-15 20:03:23,udp,192.168.4.174,104.18.39.85,,83,Port: 64366 -> 443,
2025-06-15 20:03:23,udp,192.168.4.174,104.18.39.85,,83,Port: 64366 -> 443,
2025-06-15 20:03:23,tcp,192.168.4.174,104.18.34.244,,54,Port: 56910 -> 443,
2025-06-15 20:03:23,tcp,192.168.4.174,172.64.153.12,,54,Port: 56828 -> 443,
2025-06-15 20:03:23,tcp,192.168.4.174,172.64.155.209,,54,Port: 56907 -> 443,
2025-06-15 20:03:23,tcp,192.168.4.174,104.18.34.244,,54,Port: 56844 -> 443,
2025-06-15 20:03:24,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,54,Port: 56850 -> 443,Web Browsing
2025-06-15 20:03:24,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,54,Port: 56849 -> 443,Web Browsing
2025-06-15 20:03:24,udp,192.168.4.174,104.18.39.85,,84,Port: 64366 -> 443,
2025-06-15 20:03:24,tcp,192.168.4.174,17.253.13.137,usmia1-vip-fx-104.a.aaplimg.com,54,Port: 56909 -> 443,Web Browsing
2025-06-15 20:03:24,tcp,192.168.4.174,17.57.144.153,,54,Port: 54801 -> 5223,
2025-06-15 20:03:24,tcp,192.168.4.174,17.171.47.23,,54,Port: 56911 -> 443,
2025-06-15 20:03:24,udp,104.18.39.85,192.168.4.174,,73,Port: 443 -> 64366,
2025-06-15 20:03:24,udp,104.18.39.85,192.168.4.174,,69,Port: 443 -> 64366,
2025-06-15 20:03:24,udp,45.14.195.126,192.168.4.174,,134,Port: 51820 -> 61148,
2025-06-15 20:03:24,udp,192.168.4.174,45.14.195.126,,74,Port: 61148 -> 51820,
2025-06-15 20:03:24,udp,192.168.4.174,45.14.195.126,,146,Port: 61148 -> 51820,
2025-06-15 20:03:24,udp,192.168.4.174,45.14.195.126,,133,Port: 61148 -> 51820,
2025-06-15 20:03:24,udp,192.168.4.174,45.14.195.126,,144,Port: 61148 -> 51820,
2025-06-15 20:03:24,udp,192.168.4.174,45.14.195.126,,144,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,133,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,152,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,152,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,129,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,129,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,129,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,129,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,142,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,142,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,135,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,135,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,135,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,134,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,134,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,134,Port: 61148 -> 51820,
2025-06-15 20:03:25,udp,192.168.4.174,45.14.195.126,,136,Port: 61148 -> 51820,
2025-06-15 20:03:26,udp,192.168.4.174,45.14.195.126,,136,Port: 61148 -> 51820,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,314,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,314,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,330,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,266,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,330,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,394,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,170,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,154,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,154,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,282,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,394,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,282,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,298,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,250,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,45.14.195.126,192.168.4.174,,250,Port: 51820 -> 61148,
2025-06-15 20:03:26,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:26,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:26,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,166,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,164,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,156,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,146,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,1452,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,250,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,135,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,135,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,643,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,143,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,1306,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,216,Port: 61148 -> 51820,
2025-06-15 20:03:27,udp,192.168.4.174,45.14.195.126,,1452,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,170,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,791,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,791,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,643,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,224,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,114,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,141,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,141,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,141,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:28,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,114,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,192.168.4.174,45.14.195.126,,145,Port: 61148 -> 51820,
2025-06-15 20:03:28,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:28,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,305,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,938,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,170,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,145,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,506,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,410,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,145,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,266,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,132,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,1494,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,749,Port: 61148 -> 51820,
2025-06-15 20:03:29,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:29,udp,192.168.4.174,45.14.195.126,,118,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,118,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,118,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,643,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,136,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,136,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,378,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,201,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,218,Port: 51820 -> 61148,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,192.168.4.174,45.14.195.126,,164,Port: 61148 -> 51820,
2025-06-15 20:03:30,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,794,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,122,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,118,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,190,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,368,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,1494,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,1494,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,1348,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:31,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:31,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,177,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,131,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,131,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,131,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,650,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,157,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,170,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,192.168.4.174,192.168.7.255,,186,Port: 17500 -> 17500,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,298,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:32,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,170,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,138,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,1494,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,553,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,394,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,179,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,146,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,643,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,192.168.4.174,45.14.195.126,,643,Port: 61148 -> 51820,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:33,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,986,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,190,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,336,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,202,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,621,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,138,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,794,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:34,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,1494,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,126,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,190,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,190,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,147,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,147,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,170,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,186,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,1352,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,1352,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,1352,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,183,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,192.168.4.174,45.14.195.126,,1022,Port: 61148 -> 51820,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,154,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,154,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:35,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,192.168.4.174,45.14.195.126,,1352,Port: 61148 -> 51820,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,1354,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,298,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,192.168.4.174,45.14.195.126,,141,Port: 61148 -> 51820,
2025-06-15 20:03:36,udp,192.168.4.174,45.14.195.126,,1151,Port: 61148 -> 51820,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,1082,Port: 51820 -> 61148,
2025-06-15 20:03:36,udp,45.14.195.126,192.168.4.174,,234,Port: 51820 -> 61148,
